"review_id","row_number","extension","file_name","relative_path","source_top_folder","source_folder","bytes","classification","risk_tier","blocked_reason","safe_copy_allowed","safe_copy_allowed_text","writer_ready","writer_mode","owner_decision","allowed_decisions","proposed_next_action","reviewer_notes","source_file_open_enabled","source_file_copy_enabled","source_origin_mode","source_origin_path"
"V1711-R0081","81",".pcm","RAM66.PCM","NEWNAME.SET\PCM\RAM66.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2401302","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0082","82",".pcm","RAM67.PCM","NEWNAME.SET\PCM\RAM67.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2156897","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0083","83",".pcm","RAM68.PCM","NEWNAME.SET\PCM\RAM68.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1782222","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0084","84",".pcm","RAM69.PCM","NEWNAME.SET\PCM\RAM69.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1864001","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0085","85",".pcm","RAM70.PCM","NEWNAME.SET\PCM\RAM70.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2403658","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0086","86",".pcm","RAM71.PCM","NEWNAME.SET\PCM\RAM71.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1988276","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0087","87",".pcm","RAM72.PCM","NEWNAME.SET\PCM\RAM72.PCM","NEWNAME.SET","NEWNAME.SET\PCM","3120497","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0088","88",".pcm","RAM73.PCM","NEWNAME.SET\PCM\RAM73.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1656312","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0089","89",".pcm","RAM74.PCM","NEWNAME.SET\PCM\RAM74.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2290068","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0090","90",".pcm","RAM75.PCM","NEWNAME.SET\PCM\RAM75.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2364428","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0091","91",".pcm","RAM76.PCM","NEWNAME.SET\PCM\RAM76.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1882532","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0092","92",".pcm","RAM77.PCM","NEWNAME.SET\PCM\RAM77.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2258324","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0093","93",".pcm","RAM78.PCM","NEWNAME.SET\PCM\RAM78.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1643401","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0094","94",".pcm","RAM79.PCM","NEWNAME.SET\PCM\RAM79.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1953674","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0095","95",".pcm","RAM80.PCM","NEWNAME.SET\PCM\RAM80.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1821451","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0096","96",".pcm","RAM81.PCM","NEWNAME.SET\PCM\RAM81.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2898977","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0097","97",".pcm","RAM82.PCM","NEWNAME.SET\PCM\RAM82.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1649618","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0098","98",".pcm","RAM83.PCM","NEWNAME.SET\PCM\RAM83.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2059079","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0099","99",".pcm","RAM84.PCM","NEWNAME.SET\PCM\RAM84.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2140754","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0100","100",".pcm","RAM85.PCM","NEWNAME.SET\PCM\RAM85.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2075814","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0101","101",".pcm","RAM86.PCM","NEWNAME.SET\PCM\RAM86.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2596803","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0102","102",".pcm","RAM87.PCM","NEWNAME.SET\PCM\RAM87.PCM","NEWNAME.SET","NEWNAME.SET\PCM","3024325","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0103","103",".pcm","RAM88.PCM","NEWNAME.SET\PCM\RAM88.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1829250","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0104","104",".pcm","RAM89.PCM","NEWNAME.SET\PCM\RAM89.PCM","NEWNAME.SET","NEWNAME.SET\PCM","1956771","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0105","105",".pcm","RAM90.PCM","NEWNAME.SET\PCM\RAM90.PCM","NEWNAME.SET","NEWNAME.SET\PCM","3058875","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0106","106",".pcm","RAM91.PCM","NEWNAME.SET\PCM\RAM91.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2328815","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0107","107",".pcm","RAM92.PCM","NEWNAME.SET\PCM\RAM92.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2197581","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0108","108",".pcm","RAM93.PCM","NEWNAME.SET\PCM\RAM93.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2100209","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0109","109",".pcm","RAM94.PCM","NEWNAME.SET\PCM\RAM94.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2631154","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0110","110",".pcm","RAM95.PCM","NEWNAME.SET\PCM\RAM95.PCM","NEWNAME.SET","NEWNAME.SET\PCM","4251732","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0111","111",".pcm","RAM96.PCM","NEWNAME.SET\PCM\RAM96.PCM","NEWNAME.SET","NEWNAME.SET\PCM","3700130","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0112","112",".pcm","RAM97.PCM","NEWNAME.SET\PCM\RAM97.PCM","NEWNAME.SET","NEWNAME.SET\PCM","3866196","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0113","113",".pcm","RAM98.PCM","NEWNAME.SET\PCM\RAM98.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2860792","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0114","114",".pcm","RAM99.PCM","NEWNAME.SET\PCM\RAM99.PCM","NEWNAME.SET","NEWNAME.SET\PCM","2008717","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0115","115",".prf","BANK01.PRF","NEWNAME.SET\PERFORM\BANK01.PRF","NEWNAME.SET","NEWNAME.SET\PERFORM","29244","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0116","116",".prf","BANK02.PRF","NEWNAME.SET\PERFORM\BANK02.PRF","NEWNAME.SET","NEWNAME.SET\PERFORM","25481","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0117","117",".prf","BANK03.PRF","NEWNAME.SET\PERFORM\BANK03.PRF","NEWNAME.SET","NEWNAME.SET\PERFORM","24810","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0118","118",".prf","BANK04.PRF","NEWNAME.SET\PERFORM\BANK04.PRF","NEWNAME.SET","NEWNAME.SET\PERFORM","24709","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0119","119",".prf","BANK05.PRF","NEWNAME.SET\PERFORM\BANK05.PRF","NEWNAME.SET","NEWNAME.SET\PERFORM","23741","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
"V1711-R0120","120",".prf","BANK06.PRF","NEWNAME.SET\PERFORM\BANK06.PRF","NEWNAME.SET","NEWNAME.SET\PERFORM","23152","BLOCKED_INSIDE_FORBIDDEN_SOURCE_FOLDER","RED","Source path is inside a keyboard .SET-style folder. Metadata review only.","False","NO","False","OWNER_EXPERIMENTAL_CODEWRITER_METADATA_ONLY","PENDING_REVIEW","PENDING_REVIEW;KEEP_BLOCKED;DOCUMENT_ONLY;REQUEST_SEPARATE_APPROVAL_PHASE","OWNER_REVIEW_METADATA_ONLY","","False","False","DIRECT_METADATA_SCAN","C:\Users\ssare\Desktop\KORG_PA3X_RECOVERY_BACKUP_20260619-150450"
