"name","ext","size_bytes","path","metadata_only","parser_used","writer_used"
"UAOS_DUMMY_OUTPUT_AUDIT_REPORT.json",".json","796","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\dummy-output-audit\UAOS_DUMMY_OUTPUT_AUDIT_REPORT.json","True","False","False"
"UAOS_DUMMY_OUTPUT_AUDIT_REPORT.md",".md","598","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\dummy-output-audit\UAOS_DUMMY_OUTPUT_AUDIT_REPORT.md","True","False","False"
"UAOS_DUMMY_OUTPUT_MARKER_CHECK.md",".md","180","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\dummy-output-audit\UAOS_DUMMY_OUTPUT_MARKER_CHECK.md","True","False","False"
"UAOS_DUMMY_OUTPUT_NOT_KORG_PROOF.md",".md","270","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\dummy-output-audit\UAOS_DUMMY_OUTPUT_NOT_KORG_PROOF.md","True","False","False"
"UAOS_DUMMY_SANDBOX_REVIEW_SCOPE.md",".md","365","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\external-review\UAOS_DUMMY_SANDBOX_REVIEW_SCOPE.md","True","False","False"
"UAOS_EXTERNAL_REVIEW_START_HERE.md",".md","510","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\external-review\UAOS_EXTERNAL_REVIEW_START_HERE.md","True","False","False"
"UAOS_REVIEWER_CHECKLIST.md",".md","330","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\external-review\UAOS_REVIEWER_CHECKLIST.md","True","False","False"
"UAOS_REVIEWER_DO_NOT_DO.md",".md","280","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\external-review\UAOS_REVIEWER_DO_NOT_DO.md","True","False","False"
"UAOS_TECHNICAL_REVIEW_QUESTIONS.md",".md","401","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\external-review\UAOS_TECHNICAL_REVIEW_QUESTIONS.md","True","False","False"
"UAOS_DUMMY_SANDBOX_HARDENING_PLAN.md",".md","377","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\hardening\UAOS_DUMMY_SANDBOX_HARDENING_PLAN.md","True","False","False"
"UAOS_EXTENSION_BLOCKLIST_V2.json",".json","152","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\hardening\UAOS_EXTENSION_BLOCKLIST_V2.json","True","False","False"
"UAOS_FALSE_CLAIM_BLOCKLIST_V2.json",".json","153","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\hardening\UAOS_FALSE_CLAIM_BLOCKLIST_V2.json","True","False","False"
"UAOS_HARDWARE_BLOCKLIST_V2.json",".json","171","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\hardening\UAOS_HARDWARE_BLOCKLIST_V2.json","True","False","False"
"UAOS_RUNTIME_SAFETY_LOCKS_V2.json",".json","309","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\hardening\UAOS_RUNTIME_SAFETY_LOCKS_V2.json","True","False","False"
"UAOS_STOP_CONDITIONS_V2.md",".md","327","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\hardening\UAOS_STOP_CONDITIONS_V2.md","True","False","False"
"UAOS_NEXT_STEP_OPTIONS_AR.md",".md","333","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\owner-gates\UAOS_NEXT_STEP_OPTIONS_AR.md","True","False","False"
"UAOS_NEXT_STEP_OPTIONS_EN.md",".md","303","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\owner-gates\UAOS_NEXT_STEP_OPTIONS_EN.md","True","False","False"
"UAOS_V300_OWNER_DECISION_GATE.json",".json","440","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\owner-gates\UAOS_V300_OWNER_DECISION_GATE.json","True","False","False"
"UAOS_V300_OWNER_DECISION_GATE.md",".md","337","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\owner-gates\UAOS_V300_OWNER_DECISION_GATE.md","True","False","False"
"UAOS_FILE_SYSTEM_SAFETY_REVIEW.md",".md","155","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\security-safety\UAOS_FILE_SYSTEM_SAFETY_REVIEW.md","True","False","False"
"UAOS_NO_REAL_WRITER_REVIEW.md",".md","121","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\security-safety\UAOS_NO_REAL_WRITER_REVIEW.md","True","False","False"
"UAOS_NO_USB_NO_HARDWARE_REVIEW.md",".md","127","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\security-safety\UAOS_NO_USB_NO_HARDWARE_REVIEW.md","True","False","False"
"UAOS_SANDBOX_SECURITY_REVIEW.md",".md","140","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\security-safety\UAOS_SANDBOX_SECURITY_REVIEW.md","True","False","False"
"UAOS_EXTENSION_BLOCKER_STRESS_TEST.json",".json","1197","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\validator-stress\UAOS_EXTENSION_BLOCKER_STRESS_TEST.json","True","False","False"
"UAOS_EXTENSION_BLOCKER_STRESS_TEST.md",".md","418","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\validator-stress\UAOS_EXTENSION_BLOCKER_STRESS_TEST.md","True","False","False"
"UAOS_FORBIDDEN_CLAIM_ATTEMPT_MATRIX.json",".json","212","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\validator-stress\UAOS_FORBIDDEN_CLAIM_ATTEMPT_MATRIX.json","True","False","False"
"UAOS_FORBIDDEN_EXTENSION_ATTEMPT_MATRIX.json",".json","473","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-package\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_CONTENTS\validator-stress\UAOS_FORBIDDEN_EXTENSION_ATTEMPT_MATRIX.json","True","False","False"
"UAOS_DUMMY_SANDBOX_REVIEW_SCOPE.md",".md","365","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-review\UAOS_DUMMY_SANDBOX_REVIEW_SCOPE.md","True","False","False"
"UAOS_EXTERNAL_REVIEW_START_HERE.md",".md","510","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-review\UAOS_EXTERNAL_REVIEW_START_HERE.md","True","False","False"
"UAOS_REVIEWER_CHECKLIST.md",".md","330","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-review\UAOS_REVIEWER_CHECKLIST.md","True","False","False"
"UAOS_REVIEWER_DO_NOT_DO.md",".md","280","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-review\UAOS_REVIEWER_DO_NOT_DO.md","True","False","False"
"UAOS_TECHNICAL_REVIEW_QUESTIONS.md",".md","401","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\external-review\UAOS_TECHNICAL_REVIEW_QUESTIONS.md","True","False","False"
"UAOS_DUMMY_SANDBOX_HARDENING_PLAN.md",".md","377","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\hardening\UAOS_DUMMY_SANDBOX_HARDENING_PLAN.md","True","False","False"
"UAOS_EXTENSION_BLOCKLIST_V2.json",".json","152","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\hardening\UAOS_EXTENSION_BLOCKLIST_V2.json","True","False","False"
"UAOS_FALSE_CLAIM_BLOCKLIST_V2.json",".json","153","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\hardening\UAOS_FALSE_CLAIM_BLOCKLIST_V2.json","True","False","False"
"UAOS_HARDWARE_BLOCKLIST_V2.json",".json","171","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\hardening\UAOS_HARDWARE_BLOCKLIST_V2.json","True","False","False"
"UAOS_RUNTIME_SAFETY_LOCKS_V2.json",".json","309","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\hardening\UAOS_RUNTIME_SAFETY_LOCKS_V2.json","True","False","False"
"UAOS_STOP_CONDITIONS_V2.md",".md","327","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\hardening\UAOS_STOP_CONDITIONS_V2.md","True","False","False"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_LOG.txt",".txt","115","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\logs\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_LOG.txt","True","False","False"
"UAOS_NEXT_STEP_OPTIONS_AR.md",".md","333","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\owner-gates\UAOS_NEXT_STEP_OPTIONS_AR.md","True","False","False"
"UAOS_NEXT_STEP_OPTIONS_EN.md",".md","303","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\owner-gates\UAOS_NEXT_STEP_OPTIONS_EN.md","True","False","False"
"UAOS_V300_OWNER_DECISION_GATE.json",".json","440","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\owner-gates\UAOS_V300_OWNER_DECISION_GATE.json","True","False","False"
"UAOS_V300_OWNER_DECISION_GATE.md",".md","337","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\owner-gates\UAOS_V300_OWNER_DECISION_GATE.md","True","False","False"
"UAOS_REACT_EXTERNAL_REVIEW_STATUS.json",".json","463","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\react-integration\UAOS_REACT_EXTERNAL_REVIEW_STATUS.json","True","False","False"
"UAOS_REACT_EXTERNAL_REVIEW_STATUS.md",".md","258","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\react-integration\UAOS_REACT_EXTERNAL_REVIEW_STATUS.md","True","False","False"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_EXECUTIVE_SUMMARY.md",".md","439","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\reports\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_EXECUTIVE_SUMMARY.md","True","False","False"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_OWNER_DASHBOARD.md",".md","437","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\reports\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_OWNER_DASHBOARD.md","True","False","False"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_QA_REPORT.md",".md","431","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\reports\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_QA_REPORT.md","True","False","False"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_FINAL_SEAL.md",".md","574","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\seal\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_FINAL_SEAL.md","True","False","False"
"UAOS_FILE_SYSTEM_SAFETY_REVIEW.md",".md","155","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\security-safety\UAOS_FILE_SYSTEM_SAFETY_REVIEW.md","True","False","False"
"UAOS_NO_REAL_WRITER_REVIEW.md",".md","121","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\security-safety\UAOS_NO_REAL_WRITER_REVIEW.md","True","False","False"
"UAOS_NO_USB_NO_HARDWARE_REVIEW.md",".md","127","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\security-safety\UAOS_NO_USB_NO_HARDWARE_REVIEW.md","True","False","False"
"UAOS_SANDBOX_SECURITY_REVIEW.md",".md","140","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\security-safety\UAOS_SANDBOX_SECURITY_REVIEW.md","True","False","False"
"UAOS_EXTENSION_BLOCKER_STRESS_TEST.json",".json","1197","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\validator-stress\UAOS_EXTENSION_BLOCKER_STRESS_TEST.json","True","False","False"
"UAOS_EXTENSION_BLOCKER_STRESS_TEST.md",".md","418","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\validator-stress\UAOS_EXTENSION_BLOCKER_STRESS_TEST.md","True","False","False"
"UAOS_FORBIDDEN_CLAIM_ATTEMPT_MATRIX.json",".json","212","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\validator-stress\UAOS_FORBIDDEN_CLAIM_ATTEMPT_MATRIX.json","True","False","False"
"UAOS_FORBIDDEN_EXTENSION_ATTEMPT_MATRIX.json",".json","473","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\validator-stress\UAOS_FORBIDDEN_EXTENSION_ATTEMPT_MATRIX.json","True","False","False"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_RESULTS.json",".json","2248","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\validators\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_RESULTS.json","True","False","False"
"UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_RULES.md",".md","189","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-external-review-v281-v300\validators\UAOS_DUMMY_WRITER_EXTERNAL_REVIEW_RULES.md","True","False","False"
"UAOS_V301_V320_AGENT_HANDOFF_SUMMARY.md",".md","280","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\agent-outputs\UAOS_V301_V320_AGENT_HANDOFF_SUMMARY.md","True","False","False"
"UAOS_V301_V320_AGENT_INTEGRATION_MAP.json",".json","1681","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\agent-outputs\UAOS_V301_V320_AGENT_INTEGRATION_MAP.json","True","False","False"
"AGENT_01_DUMMY_WRITER_HARDENING_INTEGRATED.md",".md","424","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\agents\AGENT_01_DUMMY_WRITER_HARDENING_INTEGRATED.md","True","False","False"
"AGENT_03_VALIDATOR_STRESS_INTEGRATED.md",".md","420","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\agents\AGENT_03_VALIDATOR_STRESS_INTEGRATED.md","True","False","False"
"AGENT_07_WRITER_SANDBOX_GATEKEEPER_INTEGRATED.md",".md","430","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\agents\AGENT_07_WRITER_SANDBOX_GATEKEEPER_INTEGRATED.md","True","False","False"
"AGENT_10_FINAL_INTEGRATOR_INTEGRATED.md",".md","412","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\agents\AGENT_10_FINAL_INTEGRATOR_INTEGRATED.md","True","False","False"
"AGENT_11_SAFETY_GOVERNANCE_INTEGRATED.md",".md","414","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\agents\AGENT_11_SAFETY_GOVERNANCE_INTEGRATED.md","True","False","False"
"UAOS_DUMMY_WRITER_HARDENING_OWNER_DASHBOARD.html",".html","838","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\dashboards\UAOS_DUMMY_WRITER_HARDENING_OWNER_DASHBOARD.html","True","False","False"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_DASHBOARD.html",".html","826","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\dashboards\UAOS_DUMMY_WRITER_HARDENING_V301_V320_DASHBOARD.html","True","False","False"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_LOG.txt",".txt","106","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\logs\UAOS_DUMMY_WRITER_HARDENING_V301_V320_LOG.txt","True","False","False"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_EXECUTIVE_SUMMARY.md",".md","457","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\reports\UAOS_DUMMY_WRITER_HARDENING_V301_V320_EXECUTIVE_SUMMARY.md","True","False","False"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_QA_REPORT.md",".md","449","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\reports\UAOS_DUMMY_WRITER_HARDENING_V301_V320_QA_REPORT.md","True","False","False"
"UAOS_DUMMY_WRITER_HARDENING_V301_V320_FINAL_SEAL.md",".md","545","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\seal\UAOS_DUMMY_WRITER_HARDENING_V301_V320_FINAL_SEAL.md","True","False","False"
"UAOS_V301_DUMMY_OUTPUT_AUDIT_V2.json",".json","1806","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v301_dummy_output_audit_v2\UAOS_V301_DUMMY_OUTPUT_AUDIT_V2.json","True","False","False"
"UAOS_V301_DUMMY_OUTPUT_AUDIT_V2.md",".md","315","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v301_dummy_output_audit_v2\UAOS_V301_DUMMY_OUTPUT_AUDIT_V2.md","True","False","False"
"UAOS_V302_EXTENSION_BLOCKER_STRESS_V2.json",".json","841","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v302_extension_blocker_stress_v2\UAOS_V302_EXTENSION_BLOCKER_STRESS_V2.json","True","False","False"
"UAOS_V302_EXTENSION_BLOCKER_STRESS_V2.md",".md","151","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v302_extension_blocker_stress_v2\UAOS_V302_EXTENSION_BLOCKER_STRESS_V2.md","True","False","False"
"UAOS_V302_FORBIDDEN_EXTENSION_MATRIX.json",".json","633","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v302_extension_blocker_stress_v2\UAOS_V302_FORBIDDEN_EXTENSION_MATRIX.json","True","False","False"
"UAOS_V303_FALSE_CLAIM_SCANNER_V2.json",".json","460","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v303_false_claim_scanner_v2\UAOS_V303_FALSE_CLAIM_SCANNER_V2.json","True","False","False"
"UAOS_V303_FALSE_CLAIM_SCANNER_V2.md",".md","261","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v303_false_claim_scanner_v2\UAOS_V303_FALSE_CLAIM_SCANNER_V2.md","True","False","False"
"UAOS_V304_NO_HARDWARE_RUNTIME_LOCK_V2.json",".json","378","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v304_no_hardware_runtime_lock_v2\UAOS_V304_NO_HARDWARE_RUNTIME_LOCK_V2.json","True","False","False"
"UAOS_V304_NO_HARDWARE_RUNTIME_LOCK_V2.md",".md","162","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v304_no_hardware_runtime_lock_v2\UAOS_V304_NO_HARDWARE_RUNTIME_LOCK_V2.md","True","False","False"
"UAOS_V305_DUMMY_OUTPUT_MANIFEST_V2.json",".json","1910","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v305_dummy_output_manifest_v2\UAOS_V305_DUMMY_OUTPUT_MANIFEST_V2.json","True","False","False"
"UAOS_V305_DUMMY_OUTPUT_MANIFEST_V2.md",".md","166","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v305_dummy_output_manifest_v2\UAOS_V305_DUMMY_OUTPUT_MANIFEST_V2.md","True","False","False"
"UAOS_V306_RUNNER_STOP_CONDITIONS_V2.md",".md","173","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v306_sandbox_runner_hardening\UAOS_V306_RUNNER_STOP_CONDITIONS_V2.md","True","False","False"
"UAOS_V306_SANDBOX_RUNNER_HARDENING.json",".json","280","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v306_sandbox_runner_hardening\UAOS_V306_SANDBOX_RUNNER_HARDENING.json","True","False","False"
"UAOS_V306_SANDBOX_RUNNER_HARDENING.md",".md","176","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v306_sandbox_runner_hardening\UAOS_V306_SANDBOX_RUNNER_HARDENING.md","True","False","False"
"UAOS_V307_DUMMY_OUTPUT_VALIDATOR_V2_RESULTS.json",".json","206","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v307_dummy_output_validator_v2\UAOS_V307_DUMMY_OUTPUT_VALIDATOR_V2_RESULTS.json","True","False","False"
"UAOS_V307_DUMMY_OUTPUT_VALIDATOR_V2_RULES.md",".md","181","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v307_dummy_output_validator_v2\UAOS_V307_DUMMY_OUTPUT_VALIDATOR_V2_RULES.md","True","False","False"
"UAOS_V308_DUMMY_SANDBOX_UI_STATUS.json",".json","415","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v308_dummy_sandbox_ui_status\UAOS_V308_DUMMY_SANDBOX_UI_STATUS.json","True","False","False"
"UAOS_V308_DUMMY_SANDBOX_UI_STATUS.md",".md","191","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v308_dummy_sandbox_ui_status\UAOS_V308_DUMMY_SANDBOX_UI_STATUS.md","True","False","False"
"UAOS_V309_EXTERNAL_REVIEW_HANDOFF_PREP.md",".md","165","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v309_external_review_handoff_prep\UAOS_V309_EXTERNAL_REVIEW_HANDOFF_PREP.md","True","False","False"
"UAOS_V309_REVIEWER_CHECKLIST.md",".md","196","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v309_external_review_handoff_prep\UAOS_V309_REVIEWER_CHECKLIST.md","True","False","False"
"UAOS_V309_REVIEWER_DO_NOT_DO.md",".md","153","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v309_external_review_handoff_prep\UAOS_V309_REVIEWER_DO_NOT_DO.md","True","False","False"
"UAOS_V310_DUMMY_SANDBOX_HARDENING_SEAL.md",".md","123","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v310_dummy_sandbox_hardening_seal\UAOS_V310_DUMMY_SANDBOX_HARDENING_SEAL.md","True","False","False"
"UAOS_V311_ADDITIONAL_EXTENSION_STRESS.md",".md","152","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v311_additional_extension_stress\UAOS_V311_ADDITIONAL_EXTENSION_STRESS.md","True","False","False"
"UAOS_V312_FORBIDDEN_PATH_STRESS.md",".md","129","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v312_forbidden_path_stress\UAOS_V312_FORBIDDEN_PATH_STRESS.md","True","False","False"
"UAOS_V313_MARKER_INTEGRITY_STRESS.md",".md","129","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v313_marker_integrity_stress\UAOS_V313_MARKER_INTEGRITY_STRESS.md","True","False","False"
"UAOS_V314_REPORT_ONLY_POLICY_CHECK.md",".md","155","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v314_report_only_policy_check\UAOS_V314_REPORT_ONLY_POLICY_CHECK.md","True","False","False"
"UAOS_V315_SANDBOX_REGRESSION_PACK.md",".md","153","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v315_sandbox_regression_pack\UAOS_V315_SANDBOX_REGRESSION_PACK.md","True","False","False"
"UAOS_V316_OWNER_HARDENING_DASHBOARD.html",".html","275","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v316_owner_hardening_dashboard\UAOS_V316_OWNER_HARDENING_DASHBOARD.html","True","False","False"
"UAOS_V317_EXTERNAL_REVIEW_READINESS_CHECK.md",".md","144","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v317_external_review_readiness_check\UAOS_V317_EXTERNAL_REVIEW_READINESS_CHECK.md","True","False","False"
"UAOS_V318_NEXT_GATE_OPTIONS.md",".md","138","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v318_next_gate_options\UAOS_V318_NEXT_GATE_OPTIONS.md","True","False","False"
"UAOS_V319_BATCH_HARDENING_SUMMARY.md",".md","122","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v319_batch_hardening_summary\UAOS_V319_BATCH_HARDENING_SUMMARY.md","True","False","False"
"UAOS_V320_FINAL_HARDENING_SEAL.md",".md","165","E:\keyboard-manager-clean\uaos-ai-factory\dummy-writer-hardening-v301-v320\v320_final_hardening_seal\UAOS_V320_FINAL_HARDENING_SEAL.md","True","False","False"
